file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_1065001_0001019687-11-003120_1.txt,87728,"SHEARSON AMERICAN REIT, INC.",20091231,20111003,20110930,11680,0.6335616438356164,1.5154109589041096,1.0873287671232876,0.5907534246575342,0.5393835616438356,0.3938356164383562,0.5565068493150684,0.4366438356164384,68094,1967,619,1.8628424657534246,5.47722602739726,1649
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_1065001_0001019687-11-003121_2.txt,92121,"SHEARSON AMERICAN REIT, INC.",20101231,20111003,20110930,12268,0.6194978806651451,1.6628627323117053,1.0678187153570264,0.8232800782523638,0.5135311379197913,0.37495924356048255,0.5379850016302576,0.4401695467883926,71563,2196,688,1.8569448972937723,5.468617541571568,1704
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_1121783_0001144204-11-056028_1.txt,185945,AMERICAN SPECTRUM REALTY INC,20101231,20111003,20111003,25515,0.6466784244562023,1.932196747011562,1.7401528512639626,0.8661571624534588,0.6388398980991573,0.45071526553008034,0.32137958063883987,0.7720948461689202,145738,4201,1473,1.8627865961199295,5.463296100333137,2272
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_1428802_0001188112-11-002773_1.txt,16585,"AUBURN BANCORP, INC.",20110630,20111003,20111003,2078,0.04812319538017325,0.8662175168431183,0.0962463907603465,0.9624639076034648,0.0,0.3368623676612127,0.192492781520693,0.5293551491819056,12093,707,213,1.8387872954764197,5.408565928777671,371
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_787251_0001214659-11-003344_1.txt,361577,CHINA NORTH EAST PETROLEUM HOLDINGS LTD,20101231,20111003,20111003,49029,0.4874666013991719,1.3073895041710009,1.1809337330967387,1.3522609068102551,0.47930816455567116,0.40588223296416404,0.2814660711007771,0.6322788553713109,281029,9540,3095,1.8397683003936445,5.422749801138102,3112
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K-A_edgar_data_808461_0000808461-11-000049_1.txt,32670,GENERAL COMMUNICATION INC,20101231,20111003,20111003,4057,0.2464875523786049,1.1584914961794428,0.27113630761646534,1.4049790485580478,0.1478925314271629,0.12324377618930245,0.12324377618930245,0.41902883904362825,24413,1142,342,1.7892531427162928,5.292827212225783,818
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K_edgar_data_1093677_0001062993-11-003993_1.txt,196373,"WORLDSTAR ENERGY, CORP.",20110331,20111003,20111003,25766,0.6985950477373283,1.5601956066133664,1.2458278351315688,0.9508654816424745,0.4075137778467748,0.30272452068617556,0.38810835985407127,0.7063572149344097,148469,4777,1608,1.8614065046961112,5.464915004269192,2330
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K_edgar_data_1399352_0001093287-11-000105_1.txt,226989,"Z3 ENTERPRISES, INC.",20101231,20111003,20110930,31475,0.7180301826846704,1.817315329626688,1.1660047656870531,1.6044479745830023,0.6004765687053217,0.35266084193804603,0.7021445591739476,0.6227164416203336,174817,4455,1303,1.7919618745035744,5.304813343923749,2848
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K_edgar_data_1440280_0001078782-11-002877_1.txt,111802,"BOOK MERGE TECHNOLOGY, INC.",20110630,20111003,20110930,14776,0.5481862479696805,1.915268002165674,1.4821331889550622,0.7173795343800758,0.71061180292366,0.32485110990795885,0.3586897671900379,0.8798050893340552,85745,2734,863,1.8613968597726043,5.470763400108284,2092
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-K_edgar_data_856569_0001214659-11-003329_1.txt,286494,ENCORIUM GROUP INC,20101231,20111003,20111003,38158,0.6866187955343572,1.970753184129147,1.52785785418523,1.1740657267152366,0.7468944913255411,0.3380680329157713,0.2804130195502909,0.794066774988207,224806,7188,2389,1.8834058388804444,5.532260600660412,2768
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-Q-A_edgar_data_1065001_0001019687-11-003122_1.txt,36125,"SHEARSON AMERICAN REIT, INC.",20110331,20111003,20110930,4708,0.4248088360237893,1.8479184367034835,1.1257434154630417,0.7646559048428208,0.4885301614273577,0.5310110450297366,0.4035683942225999,0.4035683942225999,27378,1193,356,1.8644859813084111,5.487468139337298,858
G:/NLP-P1-Textdata/2011/QTR4/20111003_10-Q-A_edgar_data_1065001_0001019687-11-003123_2.txt,36378,"SHEARSON AMERICAN REIT, INC.",20110630,20111003,20110930,4717,0.42399830400678395,1.823192707229171,1.1235955056179776,0.7631969472122111,0.48759804960780156,0.52999788000848,0.4027983888064448,0.4027983888064448,27514,1331,383,1.8649565401738393,5.471486114055544,857
