file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
../Data/filtered_textdata/2018/QTR1/20180322_10-K_edgar_data_354950_0000354950-18-000019_1.txt,227129,HOME DEPOT INC,20180128,20180322,20180322,14632,6.021049753963915,1.913613996719519,0.0,0.0,0.0,0.0,0.0,0.0,173510,4806,1556,0,4.724781301257518,903
../Data/filtered_textdata/2018/QTR1/20180216_10-K_edgar_data_4962_0000004962-18-000032_1.txt,558548,AMERICAN EXPRESS CO,20171231,20180216,20180216,35971,5.690695282310751,2.4213950126490786,0.0,0.0,0.0,0.0,0.0,0.0,449486,7348,2626,0,4.756748491840649,1251
../Data/filtered_textdata/2018/QTR1/20180215_10-K_edgar_data_1666700_0001666700-18-000009_1.txt,737726,DOWDUPONT INC.,20171231,20180215,20180215,44049,5.3508592703580105,1.9501010238597924,0.0,0.0,0.0,0.0,0.0,0.0,565623,15121,5283,0,4.830325319530523,1251
../Data/filtered_textdata/2018/QTR1/20180209_10-K_edgar_data_101829_0000101829-18-000005_1.txt,463211,UNITED TECHNOLOGIES CORP /DE/,20171231,20180209,20180208,28739,5.358571975364487,1.7293573193221754,0.0,0.0,0.0,0.0,0.0,0.0,357391,10633,3495,0,4.869515292807683,966
../Data/filtered_textdata/2018/QTR1/20180227_10-K_edgar_data_19617_0000019617-18-000057_1.txt,1232566,JPMORGAN CHASE & CO,20171231,20180227,20180227,74250,5.451851851851853,2.7636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,953462,12227,4381,0,4.720781144781145,1416
../Data/filtered_textdata/2018/QTR1/20180227_10-K_edgar_data_310158_0000310158-18-000005_1.txt,612189,"MERCK & CO., INC.",20171231,20180227,20180227,37549,5.944232869051107,2.5619856720551812,0.0,0.0,0.0,0.0,0.0,0.0,473072,10868,3636,0,4.791099629817039,1262
../Data/filtered_textdata/2018/QTR1/20180215_10-K_edgar_data_86312_0001047469-18-000812_1.txt,1072097,"TRAVELERS COMPANIES, INC.",20171231,20180215,20180215,68599,5.7755943964197725,3.746410297526203,0.0,0.0,0.0,0.0,0.0,0.0,829648,15158,5327,0,4.827694281257744,1386
../Data/filtered_textdata/2018/QTR1/20180215_10-K_edgar_data_18230_0000018230-18-000042_1.txt,489169,CATERPILLAR INC,20171231,20180215,20180215,29438,5.2585094096066305,2.2046334669474827,0.0,0.0,0.0,0.0,0.0,0.0,371896,8491,2876,0,4.95546572457368,1080
../Data/filtered_textdata/2018/QTR1/20180330_10-K_edgar_data_104169_0000104169-18-000028_1.txt,926093,WALMART INC.,20180131,20180330,20180330,63145,5.2609074352680345,1.8908860559030805,0.0,0.0,0.0,0.0,0.0,0.0,709203,12511,4829,0,4.815076411434001,1306
../Data/filtered_textdata/2018/QTR1/20180216_10-K_edgar_data_50863_0000050863-18-000007_1.txt,498191,INTEL CORP,20171230,20180216,20180216,32298,5.576196668524367,2.062047185584247,0.0,0.0,0.0,0.0,0.0,0.0,379634,7806,2629,0,4.676450554213883,1258
../Data/filtered_textdata/2018/QTR1/20180222_10-K_edgar_data_93410_0000093410-18-000010_1.txt,398406,CHEVRON CORP,20171231,20180222,20180222,25054,4.3865251057715335,2.2112237566855595,0.0,0.0,0.0,0.0,0.0,0.0,301299,11352,3663,0,4.699169793246587,1062
../Data/filtered_textdata/2018/QTR1/20180222_10-K_edgar_data_78003_0000078003-18-000027_1.txt,1161002,PFIZER INC,20171231,20180222,20180222,73610,5.497894307838609,2.206221980709143,0.0,0.0,0.0,0.0,0.0,0.0,885035,18489,6171,0,4.843485939410407,1484
../Data/filtered_textdata/2018/QTR1/20180228_10-K_edgar_data_34088_0000034088-18-000015_1.txt,405743,EXXON MOBIL CORP,20171231,20180228,20180228,25404,5.2472051645410165,1.6414737836561173,0.0,0.0,0.0,0.0,0.0,0.0,310458,8746,3172,0,4.950007872775941,1117
../Data/filtered_textdata/2018/QTR1/20180213_10-K_edgar_data_731766_0000731766-18-000005_1.txt,381971,UNITEDHEALTH GROUP INC,20171231,20180213,20180213,21093,8.073768548807662,1.5834637083392593,0.0,0.0,0.0,0.0,0.0,0.0,287827,5530,1916,0,4.975157635234438,1127
../Data/filtered_textdata/2018/QTR1/20180223_10-K_edgar_data_21344_0000021344-18-000008_1.txt,667065,COCA COLA CO,20171231,20180223,20180223,42323,5.04453843064055,2.001275901991825,0.0,0.0,0.0,0.0,0.0,0.0,516296,11998,4280,0,4.594712095078326,1206
../Data/filtered_textdata/2018/QTR1/20180221_10-K_edgar_data_200406_0000200406-18-000005_1.txt,366638,JOHNSON & JOHNSON,20171231,20180221,20180221,22091,5.441129871893531,2.548549182925173,0.0,0.0,0.0,0.0,0.0,0.0,279927,7714,2485,0,4.834864877099271,1043
../Data/filtered_textdata/2018/QTR1/20180226_10-K_edgar_data_886982_0001193125-18-056383_1.txt,2073356,GOLDMAN SACHS GROUP INC,20171231,20180226,20180223,142622,5.133149163523159,1.9597257085162176,0.0,0.0,0.0,0.0,0.0,0.0,1628405,20206,7533,0,4.59450154955056,1492
../Data/filtered_textdata/2018/QTR1/20180223_10-K_edgar_data_63908_0000063908-18-000010_1.txt,21773,MCDONALDS CORP,20171231,20180223,20180223,1183,3.8038884192730347,0.84530853761623,0.0,0.0,0.0,0.0,0.0,0.0,15664,772,198,0,4.924767540152155,204
../Data/filtered_textdata/2018/QTR1/20180208_10-K_edgar_data_66740_0001558370-18-000535_1.txt,526696,3M CO,20171231,20180208,20180208,33467,5.291779962350972,2.333642095198255,0.0,0.0,0.0,0.0,0.0,0.0,415012,11111,3516,0,4.879792033943885,1250
../Data/filtered_textdata/2018/QTR1/20180212_10-K_edgar_data_12927_0000012927-18-000007_1.txt,317786,BOEING CO,20171231,20180212,20180212,19546,5.12636856645861,1.867389747262867,0.0,0.0,0.0,0.0,0.0,0.0,244106,7630,2423,0,4.8124936048296325,914
../Data/filtered_textdata/2018/QTR1/20180227_10-K_edgar_data_51143_0001047469-18-001117_1.txt,657130,INTERNATIONAL BUSINESS MACHINES CORP,20171231,20180227,20180227,39294,4.9498651193566445,1.575304117676999,0.0,0.0,0.0,0.0,0.0,0.0,501830,13544,4679,0,4.802132641115692,1192
../Data/filtered_textdata/2018/QTR1/20180223_10-K_edgar_data_732712_0000732712-18-000009_1.txt,641651,VERIZON COMMUNICATIONS INC,20171231,20180223,20180223,41468,5.8430597086910385,1.5530047265361242,0.0,0.0,0.0,0.0,0.0,0.0,496059,11872,3972,0,4.717300086813929,1251
