file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
../Data/filtered_textdata/2016/QTR1/20160219_10-K_edgar_data_4962_0001193125-16-469798_1.txt,781685,AMERICAN EXPRESS CO,20151231,20160219,20160219,50911,5.580326452043763,2.2706291371216434,0.0,0.0,0.0,0.0,0.0,0.0,612576,9227,3354,0,4.776158394060222,1361
../Data/filtered_textdata/2016/QTR1/20160210_10-K_edgar_data_12927_0000012927-16-000099_1.txt,450771,BOEING CO,20151231,20160210,20160210,28502,4.890884850185952,2.017402287558768,0.0,0.0,0.0,0.0,0.0,0.0,343742,9703,3354,0,4.816995298575539,1032
../Data/filtered_textdata/2016/QTR1/20160224_10-K_edgar_data_200406_0000200406-16-000071_1.txt,355272,JOHNSON & JOHNSON,20160103,20160224,20160224,21563,4.846264434447897,2.773269025645782,0.0,0.0,0.0,0.0,0.0,0.0,269708,7662,2526,0,4.823818578119928,1026
../Data/filtered_textdata/2016/QTR1/20160211_10-K_edgar_data_101829_0000101829-16-000050_1.txt,541753,UNITED TECHNOLOGIES CORP /DE/,20151231,20160211,20160211,34370,5.056735525167297,1.611870817573465,0.0,0.0,0.0,0.0,0.0,0.0,418784,10809,3556,0,4.846115798661623,1056
../Data/filtered_textdata/2016/QTR1/20160209_10-K_edgar_data_731766_0000731766-16-000058_1.txt,421969,UNITEDHEALTH GROUP INC,20151231,20160209,20160209,24168,8.229890764647468,1.5143992055610724,0.0,0.0,0.0,0.0,0.0,0.0,322390,6903,2410,0,4.962802052300563,1138
../Data/filtered_textdata/2016/QTR1/20160211_10-K_edgar_data_86312_0001047469-16-010107_1.txt,1283840,"TRAVELERS COMPANIES, INC.",20151231,20160211,20160211,83788,5.836157922375519,3.4718575452332074,0.0,0.0,0.0,0.0,0.0,0.0,989651,17371,6175,0,4.833317420155631,1433
../Data/filtered_textdata/2016/QTR1/20160223_10-K_edgar_data_19617_0000019617-16-000902_1.txt,1229397,JPMORGAN CHASE & CO,20151231,20160223,20160223,75053,5.510772387512825,2.6234794078850947,0.0,0.0,0.0,0.0,0.0,0.0,959163,13772,4949,0,4.706300880710964,1377
../Data/filtered_textdata/2016/QTR1/20160212_10-K_edgar_data_50863_0000050863-16-000105_1.txt,418869,INTEL CORP,20151226,20160212,20160212,26503,5.263555069237444,2.3544504395728785,0.0,0.0,0.0,0.0,0.0,0.0,320828,7692,2484,0,4.629287250499943,1079
../Data/filtered_textdata/2016/QTR1/20160324_10-K_edgar_data_354950_0000354950-16-000060_1.txt,293510,HOME DEPOT INC,20160131,20160324,20160324,19146,5.7557714405097675,2.136216442076674,0.0,0.0,0.0,0.0,0.0,0.0,223282,7049,2338,0,4.726835892614646,976
../Data/filtered_textdata/2016/QTR1/20160225_10-K_edgar_data_21344_0000021344-16-000050_1.txt,672982,COCA COLA CO,20151231,20160225,20160225,43653,5.108469062836461,2.02047969211738,0.0,0.0,0.0,0.0,0.0,0.0,520814,11886,4228,0,4.572537969898976,1287
