file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
../Data/filtered_textdata/2011/QTR1/20110218_10-K_edgar_data_50863_0000950123-11-015783_1.txt,414019,INTEL CORP,20101225,20110218,20110218,25457,5.456259574969557,2.1447931806575795,0.0,0.0,0.0,0.0,0.0,0.0,308526,8315,2701,0,4.613426562438622,1032
../Data/filtered_textdata/2011/QTR1/20110216_10-K_edgar_data_66740_0001104659-11-007845_1.txt,432278,3M CO,20101231,20110216,20110216,25848,5.725781491798205,2.3792943361188486,0.0,0.0,0.0,0.0,0.0,0.0,329185,10673,3407,0,4.797740637573507,1081
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_4962_0000950123-11-019072_1.txt,1092691,AMERICAN EXPRESS CO,20101231,20110228,20110225,68815,5.253215142047519,2.124536801569425,0.0,0.0,0.0,0.0,0.0,0.0,830914,14974,5279,0,4.69404926251544,1558
../Data/filtered_textdata/2011/QTR1/20110225_10-K_edgar_data_200406_0000950123-11-018128_1.txt,298536,JOHNSON & JOHNSON,20110102,20110225,20110224,17192,4.542810609585854,2.4022801302931596,0.0,0.0,0.0,0.0,0.0,0.0,219598,6629,2257,0,4.8309678920428105,930
../Data/filtered_textdata/2011/QTR1/20110324_10-K_edgar_data_354950_0001193125-11-076501_1.txt,231321,HOME DEPOT INC,20110130,20110324,20110324,15023,6.110630366770951,1.8172136058044333,0.0,0.0,0.0,0.0,0.0,0.0,176016,6228,2075,0,4.720961192837649,896
../Data/filtered_textdata/2011/QTR1/20110301_10-K_edgar_data_732717_0000732717-11-000014_1.txt,574588,AT&T INC.,20101231,20110301,20110228,39632,4.584679047234558,1.8167137666532096,0.0,0.0,0.0,0.0,0.0,0.0,453693,9019,3229,0,4.732110415825596,1247
../Data/filtered_textdata/2011/QTR1/20110210_10-K_edgar_data_101829_0001193125-11-029695_1.txt,447130,UNITED TECHNOLOGIES CORP /DE/,20101231,20110210,20110210,27828,5.0416846341814,1.8147189880695702,0.0,0.0,0.0,0.0,0.0,0.0,345043,9708,3157,0,4.917169757079201,1041
../Data/filtered_textdata/2011/QTR1/20110330_10-K_edgar_data_104169_0001193125-11-083157_1.txt,464083,WAL MART STORES INC,20110131,20110330,20110330,30901,4.287887123394065,1.7539885440600627,0.0,0.0,0.0,0.0,0.0,0.0,356829,8221,3037,0,4.707452833241643,1151
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_19617_0000950123-11-019773_1.txt,1128125,J P MORGAN CHASE & CO,20101231,20110228,20110228,67669,5.225435576113139,2.3334170742880787,0.0,0.0,0.0,0.0,0.0,0.0,890546,20522,7169,0,4.662858916195008,1304
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_21344_0001047469-11-001506_1.txt,852432,COCA COLA CO,20101231,20110228,20110228,55796,5.014696394006739,1.656032690515449,0.0,0.0,0.0,0.0,0.0,0.0,655159,14748,5417,0,4.727991253853323,1307
../Data/filtered_textdata/2011/QTR1/20110225_10-K_edgar_data_70858_0000950123-11-018743_1.txt,1791618,BANK OF AMERICA CORP /DE/,20101231,20110225,20120130,109766,5.125448681741158,2.3395222564364193,0.0,0.0,0.0,0.0,0.0,0.0,1351968,30396,11060,0,4.800703314323196,1675
../Data/filtered_textdata/2011/QTR1/20110225_10-K_edgar_data_63908_0001193125-11-046701_1.txt,259395,MCDONALDS CORP,20101231,20110225,20110225,15771,5.319890939065373,1.5027582271257371,0.0,0.0,0.0,0.0,0.0,0.0,198912,5335,1774,0,4.781180648024856,888
../Data/filtered_textdata/2011/QTR1/20110222_10-K_edgar_data_51143_0001047469-11-001117_1.txt,585042,INTERNATIONAL BUSINESS MACHINES CORP,20101231,20110222,20110222,35023,4.665505524940753,1.3505410730091654,0.0,0.0,0.0,0.0,0.0,0.0,446219,13090,4382,0,4.814293464294892,1087
../Data/filtered_textdata/2011/QTR1/20110222_10-K_edgar_data_18230_0001104659-11-008938_1.txt,779895,CATERPILLAR INC,20101231,20110222,20110222,48155,4.653722354895649,2.188765444917454,0.0,0.0,0.0,0.0,0.0,0.0,568986,13350,4910,0,4.8664520818191255,1316
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_310158_0000950123-11-019286_1.txt,995691,MERCK & CO. INC.,20101231,20110228,20110228,63003,5.667984064250909,1.9776836023681414,0.0,0.0,0.0,0.0,0.0,0.0,751983,18451,6474,0,4.813516816659524,1379
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_78003_0001193125-11-048877_1.txt,724669,PFIZER INC,20101231,20110228,20110228,45346,5.3235125479645395,2.4213822608388833,0.0,0.0,0.0,0.0,0.0,0.0,555476,13094,4152,0,4.772173951395933,1355
../Data/filtered_textdata/2011/QTR1/20110209_10-K_edgar_data_12927_0001193125-11-028490_1.txt,386057,BOEING CO,20101231,20110209,20110209,23719,4.991778742780049,1.9604536447573675,0.0,0.0,0.0,0.0,0.0,0.0,294099,8844,2992,0,4.85661284202538,1094
../Data/filtered_textdata/2011/QTR1/20110228_10-K-A_edgar_data_34088_0001193125-11-050134_1.txt,328428,EXXON MOBIL CORP,20101231,20110228,20120308,19751,4.627613791706749,1.5796668523112753,0.0,0.0,0.0,0.0,0.0,0.0,247272,7525,2658,0,4.972963394258518,975
../Data/filtered_textdata/2011/QTR1/20110217_10-K_edgar_data_86312_0001047469-11-001001_1.txt,962876,"TRAVELERS COMPANIES, INC.",20101231,20110217,20110217,61325,5.689359967386873,3.9983693436608236,0.0,0.0,0.0,0.0,0.0,0.0,747085,15531,5347,0,4.809147982062781,1304
../Data/filtered_textdata/2011/QTR1/20110225_10-K_edgar_data_40545_0001193125-11-047479_1.txt,706014,GENERAL ELECTRIC CO,20101231,20110225,20110225,44918,5.1182154147557775,1.8611692417293737,0.0,0.0,0.0,0.0,0.0,0.0,543153,16165,5676,0,4.78093414666726,1253
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_732712_0001193125-11-049476_1.txt,494161,VERIZON COMMUNICATIONS INC,20101231,20110228,20111110,31646,5.883839979776275,1.3619414775959047,0.0,0.0,0.0,0.0,0.0,0.0,383339,9395,3168,0,4.785944511154648,1194
../Data/filtered_textdata/2011/QTR1/20110224_10-K_edgar_data_93410_0000950123-11-017688_1.txt,504079,CHEVRON CORP,20101231,20110224,20110224,31615,3.906373556855923,2.002214138858137,0.0,0.0,0.0,0.0,0.0,0.0,384274,13679,4391,0,4.652917918709473,1094
../Data/filtered_textdata/2011/QTR1/20110228_10-K_edgar_data_1103982_0001193125-11-048979_1.txt,576775,KRAFT FOODS INC,20101231,20110228,20110228,38055,5.494678754434371,1.8578373406911048,0.0,0.0,0.0,0.0,0.0,0.0,440784,10065,3474,0,4.882722375509132,1198
../Data/filtered_textdata/2011/QTR1/20110225_10-K_edgar_data_34088_0001193125-11-047394_1.txt,328559,EXXON MOBIL CORP,20101231,20110225,20120308,19770,4.638340920586748,1.588265048052605,0.0,0.0,0.0,0.0,0.0,0.0,247398,7529,2656,0,4.973545776428932,975
