file name,file size,company name,conformed period of report,filed as of date,date as of change,number of words,% positive,% negative,% uncertainty,% litigious,% modal-weak,% modal moderate,% modal strong,% constraining,# of alphabetic,# of digits,# of numbers,avg # of syllables per word,average word length,vocabulary
../Data/filtered_textdata/2013/QTR1/20130226_10-K_edgar_data_40545_0000040545-13-000036_1.txt,589764,GENERAL ELECTRIC CO,20121231,20130226,20130226,37276,5.105161498014808,1.939585792467003,0.0,0.0,0.0,0.0,0.0,0.0,463157,14856,5145,0,4.754667882820045,1152
../Data/filtered_textdata/2013/QTR1/20130222_10-K_edgar_data_732717_0000732717-13-000017_1.txt,609848,AT&T INC.,20121231,20130222,20130222,42393,4.918264807869224,1.7526478428042367,0.0,0.0,0.0,0.0,0.0,0.0,478968,9734,3317,0,4.710376713136602,1214
../Data/filtered_textdata/2013/QTR1/20130207_10-K_edgar_data_101829_0001193125-13-042195_1.txt,502038,UNITED TECHNOLOGIES CORP /DE/,20121231,20130207,20130207,31197,5.301791838958874,1.7950443952944193,0.0,0.0,0.0,0.0,0.0,0.0,389804,11497,3801,0,4.903740744302337,1061
../Data/filtered_textdata/2013/QTR1/20130227_10-K_edgar_data_34088_0000034088-13-000011_1.txt,338764,EXXON MOBIL CORP,20121231,20130227,20140103,21031,5.054443440635253,1.578622034140079,0.0,0.0,0.0,0.0,0.0,0.0,258473,8022,2856,0,4.940326185155247,1030
../Data/filtered_textdata/2013/QTR1/20130225_10-K_edgar_data_63908_0000063908-13-000010_1.txt,227735,MCDONALDS CORP,20121231,20130225,20130225,13557,5.768237810725087,1.5047576897543704,0.0,0.0,0.0,0.0,0.0,0.0,174026,5137,1659,0,4.814560743527329,850
../Data/filtered_textdata/2013/QTR1/20130301_10-K-A_edgar_data_86312_0001047469-13-001997_1.txt,172864,"TRAVELERS COMPANIES, INC.",20121231,20130301,20130301,10787,5.729118383239084,5.126541207008436,0.0,0.0,0.0,0.0,0.0,0.0,135769,1593,538,0,4.952535459349217,813
../Data/filtered_textdata/2013/QTR1/20130211_10-K_edgar_data_12927_0000012927-13-000014_1.txt,344180,BOEING CO,20121231,20130211,20130211,21238,5.198229588473491,1.9917129673227234,0.0,0.0,0.0,0.0,0.0,0.0,263293,8522,2799,0,4.80323005932762,966
../Data/filtered_textdata/2013/QTR1/20130219_10-K_edgar_data_18230_0000018230-13-000075_1.txt,840104,CATERPILLAR INC,20121231,20130219,20130219,54263,5.279840775482373,2.0842931647715757,0.0,0.0,0.0,0.0,0.0,0.0,635588,14543,5340,0,4.963824337025229,1251
../Data/filtered_textdata/2013/QTR1/20130228_10-K_edgar_data_19617_0000019617-13-000221_1.txt,1270450,JPMORGAN CHASE & CO,20121231,20130228,20130228,75828,5.426755288284011,2.7061243867700586,0.0,0.0,0.0,0.0,0.0,0.0,985794,18768,6673,0,4.688254998153717,1483
../Data/filtered_textdata/2013/QTR1/20130326_10-K_edgar_data_104169_0000104169-13-000011_1.txt,317882,WAL MART STORES INC,20130131,20130326,20130326,19783,3.9427791538189356,2.03710256280645,0.0,0.0,0.0,0.0,0.0,0.0,243337,6612,2255,0,4.691300611636254,972
../Data/filtered_textdata/2013/QTR1/20130228_10-K_edgar_data_310158_0001193125-13-084618_1.txt,764363,MERCK & CO. INC.,20121231,20130228,20130228,48528,5.448400923178371,2.297642598087702,0.0,0.0,0.0,0.0,0.0,0.0,588096,13745,4667,0,4.811366633696011,1334
../Data/filtered_textdata/2013/QTR1/20130207_10-K_edgar_data_731766_0000731766-13-000005_1.txt,557813,UNITEDHEALTH GROUP INC,20121231,20130207,20130206,33045,7.9437131184748075,1.6886064457557877,0.0,0.0,0.0,0.0,0.0,0.0,427370,8230,2861,0,4.910637010137691,1275
../Data/filtered_textdata/2013/QTR1/20130222_10-K_edgar_data_200406_0000200406-13-000038_1.txt,360103,JOHNSON & JOHNSON,20121230,20130222,20130221,22172,4.952191953815623,2.733176979974743,0.0,0.0,0.0,0.0,0.0,0.0,273692,7445,2503,0,4.878314991881653,1049
../Data/filtered_textdata/2013/QTR1/20130219_10-K_edgar_data_86312_0001047469-13-001211_1.txt,1024112,"TRAVELERS COMPANIES, INC.",20121231,20130219,20130219,64847,5.870741900165004,3.8398075469952353,0.0,0.0,0.0,0.0,0.0,0.0,787128,16495,5752,0,4.8156429750026986,1360
../Data/filtered_textdata/2013/QTR1/20130226_10-K_edgar_data_732712_0001193125-13-075713_1.txt,381351,VERIZON COMMUNICATIONS INC,20121231,20130226,20130226,23155,6.1628158065212695,1.5288274670697475,0.0,0.0,0.0,0.0,0.0,0.0,297884,7860,2486,0,4.757546966098035,1002
../Data/filtered_textdata/2013/QTR1/20130301_10-K-A_edgar_data_78003_0000078003-13-000009_1.txt,536354,PFIZER INC,20121231,20130301,20130301,33567,5.436887419191468,2.797390294038788,0.0,0.0,0.0,0.0,0.0,0.0,409893,9895,3116,0,4.73828462478029,1111
../Data/filtered_textdata/2013/QTR1/20130222_10-K_edgar_data_93410_0000093410-13-000003_1.txt,442829,CHEVRON CORP,20121231,20130222,20130222,27464,4.067142441013691,1.9334401398193999,0.0,0.0,0.0,0.0,0.0,0.0,332591,12503,4031,0,4.689229536848238,1102
../Data/filtered_textdata/2013/QTR1/20130222_10-K_edgar_data_4962_0001193125-13-070554_1.txt,909223,AMERICAN EXPRESS CO,20121231,20130222,20130222,56706,5.4703206009946035,2.1020703276549217,0.0,0.0,0.0,0.0,0.0,0.0,711563,11302,4116,0,4.751701759954855,1443
../Data/filtered_textdata/2013/QTR1/20130328_10-K_edgar_data_354950_0000354950-13-000008_1.txt,204304,HOME DEPOT INC,20130203,20130328,20130328,13043,6.1258912826803655,1.510388714252856,0.0,0.0,0.0,0.0,0.0,0.0,153411,5777,1900,0,4.728973395691176,827
../Data/filtered_textdata/2013/QTR1/20130219_10-K_edgar_data_50863_0001193125-13-065416_1.txt,357378,INTEL CORP,20121229,20130219,20130219,22962,5.14328020207299,2.186220712481491,0.0,0.0,0.0,0.0,0.0,0.0,277855,7074,2339,0,4.631347443602474,992
../Data/filtered_textdata/2013/QTR1/20130227_10-K_edgar_data_21344_0000021344-13-000007_1.txt,871345,COCA COLA CO,20121231,20130227,20130227,58193,4.857972608389325,1.7545065557713129,0.0,0.0,0.0,0.0,0.0,0.0,670651,15441,5592,0,4.589521076418126,1382
../Data/filtered_textdata/2013/QTR1/20130226_10-K_edgar_data_51143_0001047469-13-001698_1.txt,640296,INTERNATIONAL BUSINESS MACHINES CORP,20121231,20130226,20130226,38321,4.660629941807364,1.3595678609639623,0.0,0.0,0.0,0.0,0.0,0.0,487205,14255,4849,0,4.816549672503327,1155
../Data/filtered_textdata/2013/QTR1/20130228_10-K_edgar_data_78003_0000078003-13-000006_1.txt,970187,PFIZER INC,20121231,20130228,20130228,63201,5.68503662916726,2.4920491764370816,0.0,0.0,0.0,0.0,0.0,0.0,743034,15745,5162,0,4.833072261514849,1498
../Data/filtered_textdata/2013/QTR1/20130214_10-K_edgar_data_66740_0001104659-13-010881_1.txt,430089,3M CO,20121231,20130214,20130214,25738,5.672546429403994,2.3894630507420933,0.0,0.0,0.0,0.0,0.0,0.0,328305,10392,3294,0,4.835496153547284,1095
../Data/filtered_textdata/2013/QTR1/20130301_10-K_edgar_data_886982_0001193125-13-085474_1.txt,1543995,GOLDMAN SACHS GROUP INC,20121231,20130301,20130228,104706,5.223196378431036,2.1737054228028954,0.0,0.0,0.0,0.0,0.0,0.0,1210530,17172,6699,0,4.599669550933089,1465
